Data,Zamkniecie,Wolumen,Date,Daily index price Change (%),STS,MACD,MACD_Signal,RSI,Label,Prawdopodobieństwo_Spadku,Prawdopodobieństwo_Wzrostu,Rekomendacja,Return,Signal,Strategy Return
7/2/2024,5509.01,2342512009,7/2/2024,0.619533195,100.0,55.9252488,58.15584781,75.60424407,1,0.0,1.0,Kup,0.006195331948881222,1.0,0.006195331948881222
7/3/2024,5537.02,1561072809,7/3/2024,0.50843981,100.0,57.93418277,58.1115148,73.82997083,1,0.0,1.0,Kup,0.005084398104196586,1.0,0.005084398104196586
7/5/2024,5567.19,2263729908,7/5/2024,0.544877931,100.0,61.25463891,58.74013962,75.58179657,1,0.0,1.0,Kup,0.0054487793072806046,1.0,0.0054487793072806046
7/8/2024,5572.85,2332765276,7/8/2024,0.101667089,100.0,63.6095873,59.71402916,76.71647437,1,0.0,1.0,Kup,0.0010166708878267539,1.0,0.0010166708878267539
7/9/2024,5576.98,2413050509,7/9/2024,0.074109298,100.0,65.05919545,60.78306242,72.86753361,1,0.0,1.0,Kup,0.0007410929775606423,1.0,0.0007410929775606423
7/10/2024,5633.91,2301402646,7/10/2024,1.020803374,100.0,69.99493749,62.62543743,77.20201496,1,0.0,1.0,Kup,0.010208033738690059,1.0,0.010208033738690059
7/11/2024,5584.54,2887487972,7/11/2024,-0.876300828,73.46269619,69.12596117,63.92554218,68.22809257,0,0.95,0.05,Sprzedaj,-0.008763008283767415,-1.0,0.008763008283767415
7/12/2024,5615.35,2472649993,7/12/2024,0.551701662,90.02365083,70.11515681,65.16346511,72.99466056,1,0.19,0.81,Kup,0.005517016620885551,1.0,0.005517016620885551
7/15/2024,5631.22,2410721815,7/15/2024,0.282618181,98.44894194,71.35711741,66.40219557,78.04631811,1,0.49,0.51,Brak decyzji,0.002826181805230199,,
7/16/2024,5667.2,2528071451,7/16/2024,0.638937921,100.0,74.38717638,67.99919173,78.98189913,1,0.0,1.0,Kup,0.006389379210899104,1.0,0.006389379210899104
7/17/2024,5588.27,3173114918,7/17/2024,-1.39275127,61.81791796,69.61702683,68.32275875,63.40255009,0,0.73,0.27,Sprzedaj,-0.013927512704686507,-1.0,0.013927512704686507
7/18/2024,5544.59,2935073001,7/18/2024,-0.781637251,40.687887,61.60192931,66.97859286,56.85077476,0,0.51,0.49,Brak decyzji,-0.007816372508844482,,
7/19/2024,5505.0,2649224224,7/19/2024,-0.714029351,15.56920514,51.46210156,63.8752946,54.75986828,0,0.61,0.39,Sprzedaj,-0.007140293511332718,-1.0,0.007140293511332718
7/22/2024,5564.41,2525550865,7/22/2024,1.079200727,36.62762022,47.67058864,60.63435341,58.71482652,1,0.3,0.7,Kup,0.010792007266121617,1.0,0.010792007266121617
7/23/2024,5555.74,2425966152,7/23/2024,-0.155811667,31.28236745,43.46515158,57.20051304,54.79567332,0,0.62,0.38,Sprzedaj,-0.001558116673645582,-1.0,0.001558116673645582
7/24/2024,5427.13,3050597564,7/24/2024,-2.314903145,0.0,29.41547695,51.64350583,40.65259182,0,1.0,0.0,Sprzedaj,-0.023149031452155744,-1.0,0.023149031452155744
7/25/2024,5399.22,3529408636,7/25/2024,-0.514268131,0.0,15.84623925,44.48405251,35.65707455,0,1.0,0.0,Sprzedaj,-0.005142681306694263,-1.0,0.005142681306694263
7/26/2024,5459.1,2644512496,7/26/2024,1.109049085,22.34495112,9.811238321,37.54948967,41.11008644,1,0.1,0.9,Kup,0.011090490848678192,1.0,0.011090490848678192
7/29/2024,5463.54,2380028599,7/29/2024,0.081332088,24.00179118,5.325340294,31.1046598,41.13860767,1,0.22,0.78,Kup,0.000813320877067536,1.0,0.000813320877067536
7/30/2024,5436.44,3024984923,7/30/2024,-0.496015404,13.8890962,-0.411763179,24.8013752,33.82056534,0,0.88,0.12,Sprzedaj,-0.004960154039322595,-1.0,0.004960154039322595
7/31/2024,5522.3,3466915317,7/31/2024,1.579342364,45.92880066,1.947278411,20.23055584,45.18817454,1,0.32,0.68,Kup,0.01579342363752767,1.0,0.01579342363752767
8/1/2024,5446.68,3465998526,8/1/2024,-1.369356971,17.71027689,-2.259025511,15.73263957,37.80493095,0,0.78,0.22,Sprzedaj,-0.013693569708273734,-1.0,0.013693569708273734
8/2/2024,5346.56,4005791030,8/2/2024,-1.838183995,0.0,-13.51559952,9.882991754,31.65377675,0,0.98,0.02,Sprzedaj,-0.018381839946536194,-1.0,0.018381839946536194
8/5/2024,5186.33,4013798197,8/5/2024,-2.996880237,0.0,-34.96270907,0.913851589,23.28648408,0,0.99,0.01,Sprzedaj,-0.029968802370122227,-1.0,0.029968802370122227
8/6/2024,5240.03,3179578829,8/6/2024,1.035414252,14.20334321,-47.08380392,-8.685679513,30.09647699,1,0.13,0.87,Kup,0.01035414252467537,1.0,0.01035414252467537
8/7/2024,5199.5,2994459938,8/7/2024,-0.773468854,3.483389759,-59.27698303,-18.80394022,30.20523822,0,0.75,0.25,Sprzedaj,-0.007734688541859436,-1.0,0.007734688541859436
8/8/2024,5319.31,2714860214,8/8/2024,2.304260025,35.17245028,-58.59702953,-26.76255808,40.24624694,1,0.1,0.9,Kup,0.023042600250024137,1.0,0.023042600250024137
8/9/2024,5344.16,2195024918,8/9/2024,0.467165854,42.72488563,-55.41419384,-32.49288523,37.99505085,1,0.23,0.77,Kup,0.004671658542179324,1.0,0.004671658542179324
8/12/2024,5344.39,2285608247,8/12/2024,0.004303763,47.04586719,-52.27067078,-36.44844234,38.37318047,1,0.1,0.9,Kup,4.303763360380408e-05,1.0,4.303763360380408e-05
8/13/2024,5434.43,2602423658,8/13/2024,1.684757288,73.8458791,-42.02944137,-37.56464215,50.41938597,1,0.26,0.74,Kup,0.01684757287548244,1.0,0.01684757287548244
8/14/2024,5455.21,2352132914,8/14/2024,0.382376809,80.03095514,-31.86905433,-36.42552458,53.24320254,1,0.31,0.69,Kup,0.0038237680860733203,1.0,0.0038237680860733203
8/15/2024,5543.22,2676735788,8/15/2024,1.61332011,100.0,-16.52471628,-32.44536292,54.71884396,1,0.0,1.0,Kup,0.01613320110499883,1.0,0.01613320110499883
8/16/2024,5554.25,2290560567,8/16/2024,0.198981819,100.0,-3.434597108,-26.64320976,55.05117439,1,0.0,1.0,Kup,0.001989818192314141,1.0,0.001989818192314141
8/19/2024,5608.25,2091521270,8/19/2024,0.972228474,100.0,11.16802728,-19.08096235,59.28893502,1,0.0,1.0,Kup,0.009722284736913167,1.0,0.009722284736913167
8/20/2024,5597.12,2143953087,8/20/2024,-0.198457629,97.36205916,21.59369565,-10.94603075,54.40076228,0,0.91,0.09,Sprzedaj,-0.0019845762938528466,-1.0,0.0019845762938528466
8/21/2024,5620.85,2043181668,8/21/2024,0.423968041,100.0,31.40886379,-2.475051843,60.91030958,1,0.0,1.0,Kup,0.004239680407066571,1.0,0.004239680407066571
8/22/2024,5570.64,2229614521,8/22/2024,-0.893281265,88.44472061,34.73551845,4.967062216,64.97300476,0,0.69,0.31,Sprzedaj,-0.008932812652890587,-1.0,0.008932812652890587
8/23/2024,5634.61,2217187088,8/23/2024,1.148342022,100.0,42.04904539,12.38345885,84.37624613,1,0.01,0.99,Kup,0.011483420217425433,1.0,0.011483420217425433
8/26/2024,5616.84,2019362094,8/26/2024,-0.315372315,95.91597527,45.88227539,19.08322216,80.5807593,0,0.85,0.15,Sprzedaj,-0.0031537231503155905,-1.0,0.0031537231503155905
8/27/2024,5625.8,1985907243,8/27/2024,0.1595203,97.20583571,49.07740116,25.08205796,86.46581811,1,0.25,0.75,Kup,0.0015952029967027936,1.0,0.0015952029967027936
8/28/2024,5592.18,2195175203,8/28/2024,-0.597603896,85.39163367,48.33948088,29.73354254,77.378444,0,0.95,0.05,Sprzedaj,-0.005976038963347419,-1.0,0.005976038963347419
8/29/2024,5591.96,2330884305,8/29/2024,-0.003934065,85.30425195,47.19291109,33.22541625,76.15579481,0,0.89,0.11,Sprzedaj,-3.934065069444159e-05,-1.0,3.934065069444159e-05
8/30/2024,5648.4,2763540635,8/30/2024,1.009306218,100.0,50.25912664,36.63215833,78.68505973,1,0.0,1.0,Kup,0.010093062182132906,1.0,0.010093062182132906
9/3/2024,5528.93,2918660358,9/3/2024,-2.115112244,38.15932502,42.55830833,37.81738833,58.44745593,0,0.68,0.32,Sprzedaj,-0.021151122441753323,-1.0,0.021151122441753323
9/4/2024,5520.07,2507929516,9/4/2024,-0.160248005,0.0,35.33312808,37.32053628,55.9241533,0,0.96,0.04,Sprzedaj,-0.0016024800458679378,-1.0,0.0016024800458679378
9/5/2024,5503.41,2459175279,9/5/2024,-0.301807767,0.0,27.94071474,35.44457197,45.81889218,0,0.99,0.01,Sprzedaj,-0.0030180776693048417,-1.0,0.0030180776693048417
9/6/2024,5408.42,2846447424,9/6/2024,-1.726020776,0.0,14.25297534,31.20625264,36.98016178,0,0.99,0.01,Sprzedaj,-0.01726020776209658,-1.0,0.01726020776209658
9/9/2024,5471.05,2596711180,9/9/2024,1.158009178,26.09800817,8.362661281,26.63753437,37.9365526,1,0.37,0.63,Kup,0.01158009178281283,1.0,0.01158009178281283
9/10/2024,5495.52,2556010161,9/10/2024,0.447263322,36.29469122,5.604464667,22.43092043,41.27147766,1,0.1,0.9,Kup,0.004472633223969957,1.0,0.004472633223969957
9/11/2024,5554.13,2840609874,9/11/2024,1.066505081,60.7175598,8.055057466,19.55574784,44.5921411,1,0.14,0.86,Kup,0.010665050805019227,1.0,0.010665050805019227
9/12/2024,5595.76,2599880993,9/12/2024,0.74953233,78.06483874,13.20415373,18.28542902,52.06477067,1,0.1,0.9,Kup,0.007495323299958834,1.0,0.007495323299958834
9/13/2024,5626.02,2218001699,9/13/2024,0.54076658,90.67422285,19.50177441,18.5286981,49.25251049,1,0.21,0.79,Kup,0.0054076658041088965,1.0,0.0054076658041088965
9/16/2024,5633.09,2355704324,9/16/2024,0.125666101,93.62030169,24.77755387,19.77846925,51.44088386,1,0.12,0.88,Kup,0.0012566610143582846,1.0,0.0012566610143582846
9/17/2024,5634.58,2352005863,9/17/2024,0.026450847,94.24118677,28.74749443,21.57227429,50.78897236,1,0.09,0.91,Kup,0.00026450846693371055,1.0,0.00026450846693371055
9/18/2024,5618.26,2478222849,9/18/2024,-0.289640044,87.44062005,30.2283596,23.30349135,52.41875649,0,0.86,0.14,Sprzedaj,-0.0028964004415590328,-1.0,0.0028964004415590328
9/19/2024,5713.64,2802061343,9/19/2024,1.697678641,100.0,38.65275984,26.37334505,59.59197831,1,0.0,1.0,Kup,0.01697678640717948,1.0,0.01697678640717948
9/20/2024,5702.55,5746133311,9/20/2024,-0.194096933,96.36655527,43.92791376,29.88425879,54.59732056,0,0.82,0.18,Sprzedaj,-0.0019409693295342478,-1.0,0.0019409693295342478
9/23/2024,5718.57,2421690533,9/23/2024,0.280926954,100.0,48.83821482,33.67504999,69.53118563,1,0.0,1.0,Kup,0.002809269537312087,1.0,0.002809269537312087
9/24/2024,5732.93,2560831360,9/24/2024,0.251111729,100.0,53.27428301,37.5948966,71.67705406,1,0.0,1.0,Kup,0.002511117289812015,1.0,0.002511117289812015
9/25/2024,5722.26,2461681291,9/25/2024,-0.186117744,96.71196573,55.29155258,41.13422779,72.56232087,0,0.89,0.11,Sprzedaj,-0.0018611774432969463,-1.0,0.0018611774432969463
9/26/2024,5745.37,2772978914,9/26/2024,0.403861411,100.0,58.08546403,44.52447504,90.78211614,1,0.02,0.98,Kup,0.004038614114003858,1.0,0.004038614114003858
9/27/2024,5738.17,2330866872,9/27/2024,-0.1253183,97.11827096,59.03812442,47.42720492,87.34063968,0,0.9,0.1,Sprzedaj,-0.0012531829977877607,-1.0,0.0012531829977877607
9/30/2024,5762.48,2525809879,9/30/2024,0.423654231,100.0,61.05097088,50.15195811,87.33497427,1,0.03,0.97,Kup,0.0042365423122701085,1.0,0.0042365423122701085
10/1/2024,5708.75,2660892168,10/1/2024,-0.932411045,67.77231286,57.64609593,51.65078567,71.9232078,0,0.9,0.1,Sprzedaj,-0.009324110452443968,-1.0,0.009324110452443968
10/2/2024,5709.54,2249151383,10/2/2024,0.013838406,63.29219248,54.38454324,52.19753719,68.2456703,1,0.28,0.72,Kup,0.00013838405955768351,1.0,0.00013838405955768351
10/3/2024,5699.94,2210219663,10/3/2024,-0.16813964,56.63569547,50.44361685,51.84675312,62.6949234,0,0.73,0.27,Sprzedaj,-0.001681396399709989,-1.0,0.001681396399709989
10/4/2024,5751.07,2221127200,10/4/2024,0.897026986,92.08847594,50.85988686,51.64937987,67.59844869,1,0.33,0.67,Kup,0.008970269862489832,1.0,0.008970269862489832
10/7/2024,5695.94,2292762825,10/7/2024,-0.958604225,53.86215504,46.20858973,50.56122184,57.89013476,0,0.89,0.11,Sprzedaj,-0.009586042249529192,-1.0,0.009586042249529192
10/8/2024,5751.13,2187473625,10/8/2024,0.968935768,82.94259092,46.44043853,49.73706518,65.53272077,1,0.05,0.95,Kup,0.00968935768284096,1.0,0.00968935768284096
10/9/2024,5792.04,2172928121,10/9/2024,0.711338467,100.0,49.35632647,49.66091744,60.50262566,1,0.0,1.0,Kup,0.0071133846739683815,1.0,0.0071133846739683815
10/10/2024,5780.05,2067810368,10/10/2024,-0.207008239,87.52341311,50.12192157,49.75311826,60.35708558,0,0.34,0.66,Kup,-0.0020700823889336917,1.0,-0.0020700823889336917
10/11/2024,5815.03,2127780848,10/11/2024,0.605185076,100.0,52.94098414,50.39069144,62.26914271,1,0.0,1.0,Kup,0.00605185076253667,1.0,0.00605185076253667
10/15/2024,5815.26,2826023465,10/15/2024,0.003955268,100.0,54.56468292,51.22548974,60.86233739,1,0.0,1.0,Kup,3.955267642652416e-05,1.0,3.955267642652416e-05
10/16/2024,5842.47,2269908582,10/16/2024,0.467906852,100.0,57.38559014,52.45750982,65.19683447,1,0.0,1.0,Kup,0.004679068519722218,1.0,0.004679068519722218
10/17/2024,5841.47,2347819901,10/17/2024,-0.017116049,99.3175459,58.86196371,53.73840059,62.86823781,0,0.96,0.04,Sprzedaj,-0.00017116048520571248,-1.0,0.00017116048520571248
10/18/2024,5864.67,2151748587,10/18/2024,0.397160304,100.0,61.19858729,55.23043793,66.24293785,1,0.0,1.0,Kup,0.003971603038276372,1.0,0.003971603038276372
10/21/2024,5853.98,2106670973,10/21/2024,-0.182277946,93.6644343,61.47909195,56.48016874,62.17467667,0,0.92,0.08,Sprzedaj,-0.0018227794573267841,-1.0,0.0018227794573267841
10/22/2024,5851.2,2281964492,10/22/2024,-0.047489059,92.01683162,60.77647775,57.33943054,71.92685405,0,0.9,0.1,Sprzedaj,-0.0004748905872585807,-1.0,0.0004748905872585807
10/23/2024,5797.42,2403900391,10/23/2024,-0.9191277,60.14342441,55.24324465,56.92019336,61.62987666,0,0.96,0.04,Sprzedaj,-0.009191277003007925,-1.0,0.009191277003007925
10/24/2024,5809.86,2309079983,10/24/2024,0.214578209,67.51615006,51.27090254,55.7903352,64.43808123,1,0.19,0.81,Kup,0.002145782089274073,1.0,0.002145782089274073
10/25/2024,5808.12,2285689375,10/25/2024,-0.029949087,66.48491673,47.43558149,54.11938446,58.61080086,0,0.72,0.28,Sprzedaj,-0.0002994908655286066,-1.0,0.0002994908655286066
10/28/2024,5823.52,2229819590,10/28/2024,0.265146037,63.75726616,45.11861392,52.31923035,71.88035947,1,0.09,0.91,Kup,0.002651460369276215,1.0,0.002651460369276215
10/29/2024,5832.92,2703268392,10/29/2024,0.161414402,62.47931931,43.53901125,50.56318653,66.64089522,1,0.2,0.8,Kup,0.0016141440228589765,1.0,0.0016141440228589765
10/30/2024,5813.67,2883407623,10/30/2024,-0.330023385,39.73056015,40.26964721,48.50447866,54.82618591,0,0.87,0.13,Sprzedaj,-0.0033002338451409985,-1.0,0.0033002338451409985
10/31/2024,5705.45,3348081587,10/31/2024,-1.861474766,0.0,28.61633182,44.5268493,38.35539461,0,1.0,0.0,Sprzedaj,-0.018614747655095742,-1.0,0.018614747655095742
11/1/2024,5728.8,2795181639,11/1/2024,0.409257815,14.66524306,21.02280744,39.82604092,36.03291328,1,0.66,0.34,Sprzedaj,0.004092578148962911,-1.0,-0.004092578148962911
11/4/2024,5712.69,2435296825,11/4/2024,-0.281210725,4.547167441,13.54876061,34.57058486,34.19909419,0,0.81,0.19,Sprzedaj,-0.002812107247591178,-1.0,0.002812107247591178
11/5/2024,5782.76,2415526221,11/5/2024,1.226567519,48.55545786,13.12825372,30.28211863,41.87464279,1,0.16,0.84,Kup,0.012265675189796932,1.0,0.012265675189796932
11/6/2024,5929.04,4188415588,11/6/2024,2.529587948,100.0,24.31824686,29.08934428,58.53991535,1,0.0,1.0,Kup,0.025295879476236127,1.0,0.025295879476236127
11/7/2024,5973.1,3113022582,11/7/2024,0.743121989,100.0,36.32296231,30.53606789,60.16080364,1,0.0,1.0,Kup,0.007431219893945906,1.0,0.007431219893945906
11/8/2024,5995.54,2776355347,11/8/2024,0.375684318,100.0,47.10451473,33.84975726,62.97953495,1,0.0,1.0,Kup,0.0037568431802581514,1.0,0.0037568431802581514
11/12/2024,5983.99,2635771640,11/12/2024,-0.192643198,96.01847702,54.09342886,37.89849158,61.98271039,0,0.77,0.23,Sprzedaj,-0.0019264319811059805,-1.0,0.0019264319811059805
11/13/2024,5985.38,2606607974,11/13/2024,0.023228648,96.49763866,59.06350769,42.1314948,68.73231015,1,0.89,0.11,Sprzedaj,0.00023228648443596178,-1.0,-0.00023228648443596178
11/14/2024,5949.17,2650482299,11/14/2024,-0.60497412,84.01530559,59.39580867,45.58435757,63.25575199,0,0.93,0.07,Sprzedaj,-0.0060497412027306074,-1.0,0.0060497412027306074
11/15/2024,5870.62,3307311778,11/15/2024,-1.320352251,56.93750215,52.71318627,47.01012331,55.18861659,0,0.85,0.15,Sprzedaj,-0.013203522508181798,-1.0,0.013203522508181798
11/18/2024,5893.62,2873987244,11/18/2024,0.391781447,64.86607605,48.71155122,47.35040889,55.7470322,1,0.24,0.76,Kup,0.003917814472747416,1.0,0.003917814472747416
11/19/2024,5916.98,2728398371,11/19/2024,0.396360811,72.91874935,46.88472544,47.2572722,56.73730444,1,0.12,0.88,Kup,0.003963608105035599,1.0,0.003963608105035599
11/20/2024,5917.11,2623316625,11/20/2024,0.002197067,72.96356303,44.9295232,46.7917224,58.55271861,1,0.18,0.82,Kup,2.1970667468895755e-05,1.0,2.1970667468895755e-05
11/21/2024,5948.71,2889328509,11/21/2024,0.534044491,83.4435213,45.40644994,46.51466791,73.0316228,1,0.13,0.87,Kup,0.005340444913141784,1.0,0.005340444913141784
11/22/2024,5969.34,2642080825,11/22/2024,0.346797877,90.73713983,46.90835609,46.59340555,72.89200198,1,0.17,0.83,Kup,0.0034679787718681077,1.0,0.0034679787718681077
11/25/2024,5987.37,3980582178,11/25/2024,0.302043442,96.16035342,48.98878562,47.07248156,76.04589418,1,0.6,0.4,Brak decyzji,0.0030204344198856425,,
11/26/2024,6021.63,2440492719,11/26/2024,0.57220449,100.0,52.79346647,48.21667854,74.30059615,1,0.0,1.0,Kup,0.005722044904524104,1.0,0.005722044904524104
11/27/2024,5998.74,2099481940,11/27/2024,-0.380129633,84.84206344,53.34672393,49.24268762,59.467536,0,0.81,0.19,Sprzedaj,-0.0038012963267421984,-1.0,0.0038012963267421984
11/29/2024,6032.38,1465439728,11/29/2024,0.560784431,100.0,55.85578064,50.56530622,58.28673675,1,0.0,1.0,Kup,0.005607844313972654,1.0,0.005607844313972654
12/2/2024,6047.15,2758054562,12/2/2024,0.244845318,100.0,58.36326631,52.12489824,57.3726465,1,0.0,1.0,Kup,0.0024484531809998433,1.0,0.0024484531809998433
12/3/2024,6049.88,2655568059,12/3/2024,0.045145234,100.0,59.88048995,53.67601658,59.6559102,1,0.0,1.0,Kup,0.00045145233705135013,1.0,0.00045145233705135013
12/4/2024,6086.49,2712321623,12/4/2024,0.60513597,100.0,63.30725502,55.60226427,63.4308334,1,0.0,1.0,Kup,0.006051359696390701,1.0,0.006051359696390701
12/5/2024,6075.11,2675005481,12/5/2024,-0.186971473,94.7283087,64.362786,57.35436862,67.91057512,0,0.87,0.13,Sprzedaj,-0.0018697147288503357,-1.0,0.0018697147288503357
12/6/2024,6090.27,2526693758,12/6/2024,0.249542807,100.0,65.66563465,59.01662182,88.10853951,1,0.01,0.99,Kup,0.002495428066323191,1.0,0.002495428066323191
12/9/2024,6052.85,2941794303,12/9/2024,-0.614422677,78.40614,62.95298747,59.80389495,76.30944119,0,0.9,0.1,Sprzedaj,-0.006144226774839168,-1.0,0.006144226774839168
12/10/2024,6034.91,2802540531,12/10/2024,-0.296389304,68.02956803,58.67917002,59.57894997,69.84084256,0,0.95,0.05,Sprzedaj,-0.0029638930421207466,-1.0,0.0029638930421207466
12/11/2024,6084.19,2908653941,12/11/2024,0.816582186,95.70500141,58.59319715,59.3817994,74.12080614,1,0.19,0.81,Kup,0.008165821859812183,1.0,0.008165821859812183
12/12/2024,6051.25,2407534449,12/12/2024,-0.541403211,67.73339949,55.23041844,58.55152321,64.74631845,0,0.92,0.08,Sprzedaj,-0.0054140321061636465,-1.0,0.0054140321061636465
12/13/2024,6051.09,2525493236,12/13/2024,-0.002644082,61.92419825,51.95359274,57.23193712,62.49197763,0,0.81,0.19,Sprzedaj,-2.6440818012729572e-05,-1.0,2.6440818012729572e-05
12/16/2024,6074.08,3113591762,12/16/2024,0.37993155,82.31181034,50.62817554,55.9111848,63.05205166,1,0.33,0.67,Kup,0.00379931549522472,1.0,0.00379931549522472
12/17/2024,6050.61,3038427124,12/17/2024,-0.386395964,56.66994428,47.14053328,54.1570545,54.50868131,0,0.87,0.13,Sprzedaj,-0.0038639596449174807,-1.0,0.0038639596449174807
12/18/2024,5872.16,3400301958,12/18/2024,-2.94928941,0.0,29.63550834,49.25274526,36.729987,0,1.0,0.0,Sprzedaj,-0.029492894104891865,-1.0,0.029492894104891865
12/19/2024,5867.08,3296178745,12/19/2024,-0.086509904,0.0,15.17777645,42.4377515,31.56697444,0,1.0,0.0,Sprzedaj,-0.0008650990436227524,-1.0,0.0008650990436227524
12/20/2024,5930.85,6423401075,12/20/2024,1.086912058,28.57206864,8.764593047,35.70311981,38.30873779,1,0.32,0.68,Kup,0.010869120584686254,1.0,0.010869120584686254
12/23/2024,5974.07,2322849535,12/23/2024,0.728731969,47.93673552,7.087887042,29.98007326,42.9527581,1,0.17,0.83,Kup,0.007287319692792726,1.0,0.007287319692792726
12/24/2024,6040.04,1133216588,12/24/2024,1.104272297,77.4945114,10.95601895,26.1752624,45.90554096,1,0.13,0.87,Kup,0.011042722967758989,1.0,0.011042722967758989
12/26/2024,6037.59,1506250902,12/26/2024,-0.040562645,76.39679197,13.66631012,23.67347194,46.63979939,0,0.18,0.82,Kup,-0.00040562645280495246,1.0,-0.00040562645280495246
12/27/2024,5970.84,1817797977,12/27/2024,-1.105573582,47.79144213,10.30922986,21.00062352,40.20889013,0,0.73,0.27,Sprzedaj,-0.011055735815118317,-1.0,0.011055735815118317
12/30/2024,5906.94,1943393216,12/30/2024,-1.070201178,18.35935701,2.464118779,17.29332258,38.5357575,0,0.53,0.47,Brak decyzji,-0.010702011777237508,,
12/31/2024,5881.63,1796606528,12/31/2024,-0.428479043,6.701671964,-5.729448237,12.68876841,38.09457234,0,0.76,0.24,Sprzedaj,-0.004284790432948271,-1.0,0.004284790432948271
